timestamp,method,image_id,runtime_sec,image_path,output_path
2026-06-30 14:56:09,meanshift,2007_002132,0.356537,data/processed/images/val/2007_002132.jpg,results/pred_binary/meanshift/2007_002132.png
2026-06-30 14:56:10,slic,2007_002132,0.262932,data/processed/images/val/2007_002132.jpg,results/pred_binary/slic/2007_002132.png
2026-06-30 14:56:10,canny,2007_002260,0.006518,data/processed/images/val/2007_002260.jpg,results/pred_binary/canny/2007_002260.png
2026-06-30 14:56:11,meanshift,2007_002260,1.093478,data/processed/images/val/2007_002260.jpg,results/pred_binary/meanshift/2007_002260.png
2026-06-30 14:56:11,slic,2007_002260,0.224332,data/processed/images/val/2007_002260.jpg,results/pred_binary/slic/2007_002260.png
2026-06-30 14:56:11,canny,2007_002266,0.005783,data/processed/images/val/2007_002266.jpg,results/pred_binary/canny/2007_002266.png
2026-06-30 14:56:12,meanshift,2007_002266,0.621942,data/processed/images/val/2007_002266.jpg,results/pred_binary/meanshift/2007_002266.png
2026-06-30 14:56:12,slic,2007_002266,0.280983,data/processed/images/val/2007_002266.jpg,results/pred_binary/slic/2007_002266.png
2026-06-30 14:56:12,canny,2007_002268,0.006504,data/processed/images/val/2007_002268.jpg,results/pred_binary/canny/2007_002268.png
2026-06-30 14:56:13,meanshift,2007_002268,0.635171,data/processed/images/val/2007_002268.jpg,results/pred_binary/meanshift/2007_002268.png
2026-06-30 14:56:13,slic,2007_002268,0.250428,data/processed/images/val/2007_002268.jpg,results/pred_binary/slic/2007_002268.png
2026-06-30 14:56:13,canny,2007_002284,0.007871,data/processed/images/val/2007_002284.jpg,results/pred_binary/canny/2007_002284.png
2026-06-30 14:56:14,meanshift,2007_002284,1.612142,data/processed/images/val/2007_002284.jpg,results/pred_binary/meanshift/2007_002284.png
2026-06-30 14:56:15,slic,2007_002284,0.248767,data/processed/images/val/2007_002284.jpg,results/pred_binary/slic/2007_002284.png
2026-06-30 14:56:15,canny,2007_002376,0.004424,data/processed/images/val/2007_002376.jpg,results/pred_binary/canny/2007_002376.png
2026-06-30 14:56:15,meanshift,2007_002376,0.394061,data/processed/images/val/2007_002376.jpg,results/pred_binary/meanshift/2007_002376.png
2026-06-30 14:56:15,slic,2007_002376,0.215586,data/processed/images/val/2007_002376.jpg,results/pred_binary/slic/2007_002376.png
2026-06-30 14:56:15,canny,2007_002378,0.006610,data/processed/images/val/2007_002378.jpg,results/pred_binary/canny/2007_002378.png
2026-06-30 14:56:17,meanshift,2007_002378,1.981322,data/processed/images/val/2007_002378.jpg,results/pred_binary/meanshift/2007_002378.png
2026-06-30 14:56:18,slic,2007_002378,0.251313,data/processed/images/val/2007_002378.jpg,results/pred_binary/slic/2007_002378.png
2026-06-30 14:56:18,canny,2007_002387,0.005676,data/processed/images/val/2007_002387.jpg,results/pred_binary/canny/2007_002387.png
2026-06-30 14:56:19,meanshift,2007_002387,1.029889,data/processed/images/val/2007_002387.jpg,results/pred_binary/meanshift/2007_002387.png
2026-06-30 14:56:19,slic,2007_002387,0.253987,data/processed/images/val/2007_002387.jpg,results/pred_binary/slic/2007_002387.png
2026-06-30 14:56:19,canny,2007_002400,0.005530,data/processed/images/val/2007_002400.jpg,results/pred_binary/canny/2007_002400.png
2026-06-30 14:56:20,meanshift,2007_002400,0.867129,data/processed/images/val/2007_002400.jpg,results/pred_binary/meanshift/2007_002400.png
2026-06-30 14:56:20,slic,2007_002400,0.238155,data/processed/images/val/2007_002400.jpg,results/pred_binary/slic/2007_002400.png
2026-06-30 14:56:20,canny,2007_002412,0.006239,data/processed/images/val/2007_002412.jpg,results/pred_binary/canny/2007_002412.png
2026-06-30 14:56:22,meanshift,2007_002412,1.915992,data/processed/images/val/2007_002412.jpg,results/pred_binary/meanshift/2007_002412.png
2026-06-30 14:56:22,slic,2007_002412,0.235980,data/processed/images/val/2007_002412.jpg,results/pred_binary/slic/2007_002412.png
2026-06-30 14:56:22,canny,2007_002426,0.006070,data/processed/images/val/2007_002426.jpg,results/pred_binary/canny/2007_002426.png
2026-06-30 14:56:23,meanshift,2007_002426,0.933917,data/processed/images/val/2007_002426.jpg,results/pred_binary/meanshift/2007_002426.png
2026-06-30 14:56:23,slic,2007_002426,0.245140,data/processed/images/val/2007_002426.jpg,results/pred_binary/slic/2007_002426.png
2026-06-30 14:56:23,canny,2007_002427,0.003341,data/processed/images/val/2007_002427.jpg,results/pred_binary/canny/2007_002427.png
2026-06-30 14:56:24,meanshift,2007_002427,0.209895,data/processed/images/val/2007_002427.jpg,results/pred_binary/meanshift/2007_002427.png
2026-06-30 14:56:24,slic,2007_002427,0.078841,data/processed/images/val/2007_002427.jpg,results/pred_binary/slic/2007_002427.png
2026-06-30 14:56:24,canny,2007_002445,0.005485,data/processed/images/val/2007_002445.jpg,results/pred_binary/canny/2007_002445.png
2026-06-30 14:56:24,meanshift,2007_002445,0.434154,data/processed/images/val/2007_002445.jpg,results/pred_binary/meanshift/2007_002445.png
2026-06-30 14:56:24,slic,2007_002445,0.226099,data/processed/images/val/2007_002445.jpg,results/pred_binary/slic/2007_002445.png
2026-06-30 14:56:24,canny,2007_002470,0.005998,data/processed/images/val/2007_002470.jpg,results/pred_binary/canny/2007_002470.png
2026-06-30 14:56:25,meanshift,2007_002470,0.571891,data/processed/images/val/2007_002470.jpg,results/pred_binary/meanshift/2007_002470.png
2026-06-30 14:56:25,slic,2007_002470,0.291763,data/processed/images/val/2007_002470.jpg,results/pred_binary/slic/2007_002470.png
2026-06-30 14:56:25,canny,2007_002539,0.004971,data/processed/images/val/2007_002539.jpg,results/pred_binary/canny/2007_002539.png
2026-06-30 14:56:26,meanshift,2007_002539,0.677804,data/processed/images/val/2007_002539.jpg,results/pred_binary/meanshift/2007_002539.png
2026-06-30 14:56:26,slic,2007_002539,0.206268,data/processed/images/val/2007_002539.jpg,results/pred_binary/slic/2007_002539.png
2026-06-30 14:56:26,canny,2007_002565,0.006763,data/processed/images/val/2007_002565.jpg,results/pred_binary/canny/2007_002565.png
2026-06-30 14:56:28,meanshift,2007_002565,1.650244,data/processed/images/val/2007_002565.jpg,results/pred_binary/meanshift/2007_002565.png
2026-06-30 14:56:28,slic,2007_002565,0.245738,data/processed/images/val/2007_002565.jpg,results/pred_binary/slic/2007_002565.png
2026-06-30 14:56:28,canny,2007_002597,0.006273,data/processed/images/val/2007_002597.jpg,results/pred_binary/canny/2007_002597.png
2026-06-30 14:56:29,meanshift,2007_002597,1.040528,data/processed/images/val/2007_002597.jpg,results/pred_binary/meanshift/2007_002597.png
2026-06-30 14:56:29,slic,2007_002597,0.243076,data/processed/images/val/2007_002597.jpg,results/pred_binary/slic/2007_002597.png
2026-06-30 14:56:29,canny,2007_002618,0.005843,data/processed/images/val/2007_002618.jpg,results/pred_binary/canny/2007_002618.png
2026-06-30 14:56:31,meanshift,2007_002618,1.701120,data/processed/images/val/2007_002618.jpg,results/pred_binary/meanshift/2007_002618.png
2026-06-30 14:56:31,slic,2007_002618,0.271282,data/processed/images/val/2007_002618.jpg,results/pred_binary/slic/2007_002618.png
2026-06-30 14:56:31,canny,2007_002619,0.006079,data/processed/images/val/2007_002619.jpg,results/pred_binary/canny/2007_002619.png
2026-06-30 14:56:32,meanshift,2007_002619,0.431459,data/processed/images/val/2007_002619.jpg,results/pred_binary/meanshift/2007_002619.png
2026-06-30 14:56:32,slic,2007_002619,0.259576,data/processed/images/val/2007_002619.jpg,results/pred_binary/slic/2007_002619.png
2026-06-30 14:56:32,canny,2007_002624,0.006224,data/processed/images/val/2007_002624.jpg,results/pred_binary/canny/2007_002624.png
2026-06-30 14:56:33,meanshift,2007_002624,0.658690,data/processed/images/val/2007_002624.jpg,results/pred_binary/meanshift/2007_002624.png
2026-06-30 14:56:33,slic,2007_002624,0.245940,data/processed/images/val/2007_002624.jpg,results/pred_binary/slic/2007_002624.png
2026-06-30 14:56:33,canny,2007_002643,0.005624,data/processed/images/val/2007_002643.jpg,results/pred_binary/canny/2007_002643.png
2026-06-30 14:56:34,meanshift,2007_002643,0.929193,data/processed/images/val/2007_002643.jpg,results/pred_binary/meanshift/2007_002643.png
2026-06-30 14:56:34,slic,2007_002643,0.244080,data/processed/images/val/2007_002643.jpg,results/pred_binary/slic/2007_002643.png
2026-06-30 14:56:34,canny,2007_002648,0.006542,data/processed/images/val/2007_002648.jpg,results/pred_binary/canny/2007_002648.png
2026-06-30 14:56:34,meanshift,2007_002648,0.281228,data/processed/images/val/2007_002648.jpg,results/pred_binary/meanshift/2007_002648.png
2026-06-30 14:56:35,slic,2007_002648,0.271619,data/processed/images/val/2007_002648.jpg,results/pred_binary/slic/2007_002648.png
2026-06-30 14:56:35,canny,2007_002719,0.005034,data/processed/images/val/2007_002719.jpg,results/pred_binary/canny/2007_002719.png
2026-06-30 14:56:35,meanshift,2007_002719,0.539379,data/processed/images/val/2007_002719.jpg,results/pred_binary/meanshift/2007_002719.png
2026-06-30 14:56:35,slic,2007_002719,0.245630,data/processed/images/val/2007_002719.jpg,results/pred_binary/slic/2007_002719.png
2026-06-30 14:56:35,canny,2007_002728,0.005445,data/processed/images/val/2007_002728.jpg,results/pred_binary/canny/2007_002728.png
2026-06-30 14:56:36,meanshift,2007_002728,0.683220,data/processed/images/val/2007_002728.jpg,results/pred_binary/meanshift/2007_002728.png
2026-06-30 14:56:36,slic,2007_002728,0.208371,data/processed/images/val/2007_002728.jpg,results/pred_binary/slic/2007_002728.png
2026-06-30 14:56:36,canny,2007_002823,0.008291,data/processed/images/val/2007_002823.jpg,results/pred_binary/canny/2007_002823.png
2026-06-30 14:56:38,meanshift,2007_002823,1.732592,data/processed/images/val/2007_002823.jpg,results/pred_binary/meanshift/2007_002823.png
2026-06-30 14:56:38,slic,2007_002823,0.234377,data/processed/images/val/2007_002823.jpg,results/pred_binary/slic/2007_002823.png
2026-06-30 14:56:38,canny,2007_002824,0.005574,data/processed/images/val/2007_002824.jpg,results/pred_binary/canny/2007_002824.png
2026-06-30 14:56:39,meanshift,2007_002824,0.507385,data/processed/images/val/2007_002824.jpg,results/pred_binary/meanshift/2007_002824.png
2026-06-30 14:56:39,slic,2007_002824,0.453405,data/processed/images/val/2007_002824.jpg,results/pred_binary/slic/2007_002824.png
2026-06-30 14:56:39,canny,2007_002852,0.006754,data/processed/images/val/2007_002852.jpg,results/pred_binary/canny/2007_002852.png
2026-06-30 14:56:41,meanshift,2007_002852,1.982105,data/processed/images/val/2007_002852.jpg,results/pred_binary/meanshift/2007_002852.png
2026-06-30 14:56:42,slic,2007_002852,0.359296,data/processed/images/val/2007_002852.jpg,results/pred_binary/slic/2007_002852.png
2026-06-30 14:56:42,canny,2007_002903,0.007225,data/processed/images/val/2007_002903.jpg,results/pred_binary/canny/2007_002903.png
2026-06-30 14:56:43,meanshift,2007_002903,1.165155,data/processed/images/val/2007_002903.jpg,results/pred_binary/meanshift/2007_002903.png
2026-06-30 14:56:43,slic,2007_002903,0.379660,data/processed/images/val/2007_002903.jpg,results/pred_binary/slic/2007_002903.png
2026-06-30 14:56:43,canny,2007_003011,0.005976,data/processed/images/val/2007_003011.jpg,results/pred_binary/canny/2007_003011.png
2026-06-30 14:56:44,meanshift,2007_003011,0.741781,data/processed/images/val/2007_003011.jpg,results/pred_binary/meanshift/2007_003011.png
2026-06-30 14:56:44,slic,2007_003011,0.242714,data/processed/images/val/2007_003011.jpg,results/pred_binary/slic/2007_003011.png
2026-06-30 14:56:44,canny,2007_003020,0.005864,data/processed/images/val/2007_003020.jpg,results/pred_binary/canny/2007_003020.png
2026-06-30 14:56:46,meanshift,2007_003020,1.796777,data/processed/images/val/2007_003020.jpg,results/pred_binary/meanshift/2007_003020.png
2026-06-30 14:56:46,slic,2007_003020,0.241009,data/processed/images/val/2007_003020.jpg,results/pred_binary/slic/2007_003020.png
2026-06-30 14:56:46,canny,2007_003022,0.005166,data/processed/images/val/2007_003022.jpg,results/pred_binary/canny/2007_003022.png
2026-06-30 14:56:47,meanshift,2007_003022,1.112335,data/processed/images/val/2007_003022.jpg,results/pred_binary/meanshift/2007_003022.png
2026-06-30 14:56:48,slic,2007_003022,0.210673,data/processed/images/val/2007_003022.jpg,results/pred_binary/slic/2007_003022.png
2026-06-30 14:56:48,canny,2007_003051,0.004242,data/processed/images/val/2007_003051.jpg,results/pred_binary/canny/2007_003051.png
2026-06-30 14:56:48,meanshift,2007_003051,0.387056,data/processed/images/val/2007_003051.jpg,results/pred_binary/meanshift/2007_003051.png
2026-06-30 14:56:48,slic,2007_003051,0.211492,data/processed/images/val/2007_003051.jpg,results/pred_binary/slic/2007_003051.png
2026-06-30 14:56:48,canny,2007_003088,0.005274,data/processed/images/val/2007_003088.jpg,results/pred_binary/canny/2007_003088.png
2026-06-30 14:56:49,meanshift,2007_003088,0.612081,data/processed/images/val/2007_003088.jpg,results/pred_binary/meanshift/2007_003088.png
2026-06-30 14:56:49,slic,2007_003088,0.269943,data/processed/images/val/2007_003088.jpg,results/pred_binary/slic/2007_003088.png
2026-06-30 14:56:49,canny,2007_003101,0.005842,data/processed/images/val/2007_003101.jpg,results/pred_binary/canny/2007_003101.png
2026-06-30 14:56:51,meanshift,2007_003101,1.305779,data/processed/images/val/2007_003101.jpg,results/pred_binary/meanshift/2007_003101.png
2026-06-30 14:56:51,slic,2007_003101,0.206720,data/processed/images/val/2007_003101.jpg,results/pred_binary/slic/2007_003101.png
2026-06-30 14:56:51,canny,2007_003106,0.005568,data/processed/images/val/2007_003106.jpg,results/pred_binary/canny/2007_003106.png
2026-06-30 14:56:52,meanshift,2007_003106,1.253736,data/processed/images/val/2007_003106.jpg,results/pred_binary/meanshift/2007_003106.png
2026-06-30 14:56:52,slic,2007_003106,0.246226,data/processed/images/val/2007_003106.jpg,results/pred_binary/slic/2007_003106.png
2026-06-30 14:56:52,canny,2007_003110,0.005643,data/processed/images/val/2007_003110.jpg,results/pred_binary/canny/2007_003110.png
2026-06-30 14:56:54,meanshift,2007_003110,1.310855,data/processed/images/val/2007_003110.jpg,results/pred_binary/meanshift/2007_003110.png
2026-06-30 14:56:54,slic,2007_003110,0.249801,data/processed/images/val/2007_003110.jpg,results/pred_binary/slic/2007_003110.png
2026-06-30 14:56:54,canny,2007_003131,0.006051,data/processed/images/val/2007_003131.jpg,results/pred_binary/canny/2007_003131.png
2026-06-30 14:56:56,meanshift,2007_003131,1.753919,data/processed/images/val/2007_003131.jpg,results/pred_binary/meanshift/2007_003131.png
2026-06-30 14:56:56,slic,2007_003131,0.229190,data/processed/images/val/2007_003131.jpg,results/pred_binary/slic/2007_003131.png
2026-06-30 14:56:56,canny,2007_003134,0.005894,data/processed/images/val/2007_003134.jpg,results/pred_binary/canny/2007_003134.png
2026-06-30 14:56:57,meanshift,2007_003134,0.946189,data/processed/images/val/2007_003134.jpg,results/pred_binary/meanshift/2007_003134.png
2026-06-30 14:56:57,slic,2007_003134,0.248093,data/processed/images/val/2007_003134.jpg,results/pred_binary/slic/2007_003134.png
2026-06-30 14:56:57,canny,2007_003137,0.006187,data/processed/images/val/2007_003137.jpg,results/pred_binary/canny/2007_003137.png
2026-06-30 14:56:58,meanshift,2007_003137,1.457429,data/processed/images/val/2007_003137.jpg,results/pred_binary/meanshift/2007_003137.png
2026-06-30 14:56:59,slic,2007_003137,0.253202,data/processed/images/val/2007_003137.jpg,results/pred_binary/slic/2007_003137.png
2026-06-30 14:56:59,canny,2007_003143,0.004032,data/processed/images/val/2007_003143.jpg,results/pred_binary/canny/2007_003143.png
2026-06-30 14:56:59,meanshift,2007_003143,0.468575,data/processed/images/val/2007_003143.jpg,results/pred_binary/meanshift/2007_003143.png
2026-06-30 14:56:59,slic,2007_003143,0.177017,data/processed/images/val/2007_003143.jpg,results/pred_binary/slic/2007_003143.png
2026-06-30 14:56:59,canny,2007_003169,0.007359,data/processed/images/val/2007_003169.jpg,results/pred_binary/canny/2007_003169.png
2026-06-30 14:57:00,meanshift,2007_003169,0.623840,data/processed/images/val/2007_003169.jpg,results/pred_binary/meanshift/2007_003169.png
2026-06-30 14:57:00,slic,2007_003169,0.251801,data/processed/images/val/2007_003169.jpg,results/pred_binary/slic/2007_003169.png
2026-06-30 14:57:00,canny,2007_003188,0.005838,data/processed/images/val/2007_003188.jpg,results/pred_binary/canny/2007_003188.png
2026-06-30 14:57:02,meanshift,2007_003188,1.333003,data/processed/images/val/2007_003188.jpg,results/pred_binary/meanshift/2007_003188.png
2026-06-30 14:57:02,slic,2007_003188,0.240172,data/processed/images/val/2007_003188.jpg,results/pred_binary/slic/2007_003188.png
2026-06-30 14:57:02,canny,2007_003194,0.004534,data/processed/images/val/2007_003194.jpg,results/pred_binary/canny/2007_003194.png
2026-06-30 14:57:03,meanshift,2007_003194,0.731772,data/processed/images/val/2007_003194.jpg,results/pred_binary/meanshift/2007_003194.png
2026-06-30 14:57:03,slic,2007_003194,0.221533,data/processed/images/val/2007_003194.jpg,results/pred_binary/slic/2007_003194.png
2026-06-30 14:57:03,canny,2007_003195,0.005068,data/processed/images/val/2007_003195.jpg,results/pred_binary/canny/2007_003195.png
2026-06-30 14:57:04,meanshift,2007_003195,0.938284,data/processed/images/val/2007_003195.jpg,results/pred_binary/meanshift/2007_003195.png
2026-06-30 14:57:04,slic,2007_003195,0.215827,data/processed/images/val/2007_003195.jpg,results/pred_binary/slic/2007_003195.png
2026-06-30 14:57:04,canny,2007_003201,0.004856,data/processed/images/val/2007_003201.jpg,results/pred_binary/canny/2007_003201.png
2026-06-30 14:57:05,meanshift,2007_003201,1.235538,data/processed/images/val/2007_003201.jpg,results/pred_binary/meanshift/2007_003201.png
2026-06-30 14:57:05,slic,2007_003201,0.209965,data/processed/images/val/2007_003201.jpg,results/pred_binary/slic/2007_003201.png
2026-06-30 14:57:06,canny,2007_003349,0.004734,data/processed/images/val/2007_003349.jpg,results/pred_binary/canny/2007_003349.png
2026-06-30 14:57:07,meanshift,2007_003349,1.272789,data/processed/images/val/2007_003349.jpg,results/pred_binary/meanshift/2007_003349.png
2026-06-30 14:57:07,slic,2007_003349,0.308820,data/processed/images/val/2007_003349.jpg,results/pred_binary/slic/2007_003349.png
2026-06-30 14:57:07,canny,2007_003367,0.006994,data/processed/images/val/2007_003367.jpg,results/pred_binary/canny/2007_003367.png
2026-06-30 14:57:09,meanshift,2007_003367,1.788583,data/processed/images/val/2007_003367.jpg,results/pred_binary/meanshift/2007_003367.png
2026-06-30 14:57:09,slic,2007_003367,0.358309,data/processed/images/val/2007_003367.jpg,results/pred_binary/slic/2007_003367.png
2026-06-30 14:57:09,canny,2007_003373,0.007189,data/processed/images/val/2007_003373.jpg,results/pred_binary/canny/2007_003373.png
2026-06-30 14:57:11,meanshift,2007_003373,1.787142,data/processed/images/val/2007_003373.jpg,results/pred_binary/meanshift/2007_003373.png
2026-06-30 14:57:11,slic,2007_003373,0.367363,data/processed/images/val/2007_003373.jpg,results/pred_binary/slic/2007_003373.png
2026-06-30 14:57:11,canny,2007_003499,0.008081,data/processed/images/val/2007_003499.jpg,results/pred_binary/canny/2007_003499.png
2026-06-30 14:57:13,meanshift,2007_003499,1.494711,data/processed/images/val/2007_003499.jpg,results/pred_binary/meanshift/2007_003499.png
2026-06-30 14:57:13,slic,2007_003499,0.362611,data/processed/images/val/2007_003499.jpg,results/pred_binary/slic/2007_003499.png
2026-06-30 14:57:13,canny,2007_003503,0.006900,data/processed/images/val/2007_003503.jpg,results/pred_binary/canny/2007_003503.png
2026-06-30 14:57:15,meanshift,2007_003503,2.059083,data/processed/images/val/2007_003503.jpg,results/pred_binary/meanshift/2007_003503.png
2026-06-30 14:57:16,slic,2007_003503,0.304311,data/processed/images/val/2007_003503.jpg,results/pred_binary/slic/2007_003503.png
2026-06-30 14:57:16,canny,2007_003506,0.006059,data/processed/images/val/2007_003506.jpg,results/pred_binary/canny/2007_003506.png
2026-06-30 14:57:17,meanshift,2007_003506,0.987681,data/processed/images/val/2007_003506.jpg,results/pred_binary/meanshift/2007_003506.png
2026-06-30 14:57:17,slic,2007_003506,0.306509,data/processed/images/val/2007_003506.jpg,results/pred_binary/slic/2007_003506.png
2026-06-30 14:57:17,canny,2007_003530,0.006916,data/processed/images/val/2007_003530.jpg,results/pred_binary/canny/2007_003530.png
2026-06-30 14:57:18,meanshift,2007_003530,0.641135,data/processed/images/val/2007_003530.jpg,results/pred_binary/meanshift/2007_003530.png
2026-06-30 14:57:18,slic,2007_003530,0.353118,data/processed/images/val/2007_003530.jpg,results/pred_binary/slic/2007_003530.png
2026-06-30 14:57:18,canny,2007_003571,0.007371,data/processed/images/val/2007_003571.jpg,results/pred_binary/canny/2007_003571.png
2026-06-30 14:57:20,meanshift,2007_003571,2.298142,data/processed/images/val/2007_003571.jpg,results/pred_binary/meanshift/2007_003571.png
2026-06-30 14:57:21,slic,2007_003571,0.320870,data/processed/images/val/2007_003571.jpg,results/pred_binary/slic/2007_003571.png
2026-06-30 14:57:21,canny,2007_003587,0.008860,data/processed/images/val/2007_003587.jpg,results/pred_binary/canny/2007_003587.png
2026-06-30 14:57:22,meanshift,2007_003587,1.164921,data/processed/images/val/2007_003587.jpg,results/pred_binary/meanshift/2007_003587.png
2026-06-30 14:57:22,slic,2007_003587,0.237999,data/processed/images/val/2007_003587.jpg,results/pred_binary/slic/2007_003587.png
2026-06-30 14:57:22,canny,2007_003611,0.009980,data/processed/images/val/2007_003611.jpg,results/pred_binary/canny/2007_003611.png
2026-06-30 14:57:26,meanshift,2007_003611,3.479890,data/processed/images/val/2007_003611.jpg,results/pred_binary/meanshift/2007_003611.png
2026-06-30 14:57:26,slic,2007_003611,0.358666,data/processed/images/val/2007_003611.jpg,results/pred_binary/slic/2007_003611.png
2026-06-30 14:57:26,canny,2007_003621,0.006360,data/processed/images/val/2007_003621.jpg,results/pred_binary/canny/2007_003621.png
2026-06-30 14:57:27,meanshift,2007_003621,0.648162,data/processed/images/val/2007_003621.jpg,results/pred_binary/meanshift/2007_003621.png
2026-06-30 14:57:27,slic,2007_003621,0.249969,data/processed/images/val/2007_003621.jpg,results/pred_binary/slic/2007_003621.png
2026-06-30 14:57:27,canny,2007_003682,0.004748,data/processed/images/val/2007_003682.jpg,results/pred_binary/canny/2007_003682.png
2026-06-30 14:57:27,meanshift,2007_003682,0.533774,data/processed/images/val/2007_003682.jpg,results/pred_binary/meanshift/2007_003682.png
2026-06-30 14:57:28,slic,2007_003682,0.222790,data/processed/images/val/2007_003682.jpg,results/pred_binary/slic/2007_003682.png
2026-06-30 14:57:28,canny,2007_003711,0.005446,data/processed/images/val/2007_003711.jpg,results/pred_binary/canny/2007_003711.png
2026-06-30 14:57:29,meanshift,2007_003711,1.056981,data/processed/images/val/2007_003711.jpg,results/pred_binary/meanshift/2007_003711.png
2026-06-30 14:57:29,slic,2007_003711,0.264848,data/processed/images/val/2007_003711.jpg,results/pred_binary/slic/2007_003711.png
2026-06-30 14:57:29,canny,2007_003714,0.005789,data/processed/images/val/2007_003714.jpg,results/pred_binary/canny/2007_003714.png
2026-06-30 14:57:30,meanshift,2007_003714,1.163648,data/processed/images/val/2007_003714.jpg,results/pred_binary/meanshift/2007_003714.png
2026-06-30 14:57:30,slic,2007_003714,0.269941,data/processed/images/val/2007_003714.jpg,results/pred_binary/slic/2007_003714.png
2026-06-30 14:57:30,canny,2007_003742,0.002914,data/processed/images/val/2007_003742.jpg,results/pred_binary/canny/2007_003742.png
2026-06-30 14:57:31,meanshift,2007_003742,0.449015,data/processed/images/val/2007_003742.jpg,results/pred_binary/meanshift/2007_003742.png
2026-06-30 14:57:31,slic,2007_003742,0.084129,data/processed/images/val/2007_003742.jpg,results/pred_binary/slic/2007_003742.png
2026-06-30 14:57:31,canny,2007_003786,0.003705,data/processed/images/val/2007_003786.jpg,results/pred_binary/canny/2007_003786.png
2026-06-30 14:57:31,meanshift,2007_003786,0.376118,data/processed/images/val/2007_003786.jpg,results/pred_binary/meanshift/2007_003786.png
2026-06-30 14:57:32,slic,2007_003786,0.178316,data/processed/images/val/2007_003786.jpg,results/pred_binary/slic/2007_003786.png
2026-06-30 14:57:32,canny,2007_003841,0.007510,data/processed/images/val/2007_003841.jpg,results/pred_binary/canny/2007_003841.png
2026-06-30 14:57:33,meanshift,2007_003841,1.016655,data/processed/images/val/2007_003841.jpg,results/pred_binary/meanshift/2007_003841.png
2026-06-30 14:57:33,slic,2007_003841,0.321969,data/processed/images/val/2007_003841.jpg,results/pred_binary/slic/2007_003841.png
2026-06-30 14:57:33,canny,2007_003848,0.002486,data/processed/images/val/2007_003848.jpg,results/pred_binary/canny/2007_003848.png
2026-06-30 14:57:33,meanshift,2007_003848,0.340375,data/processed/images/val/2007_003848.jpg,results/pred_binary/meanshift/2007_003848.png
2026-06-30 14:57:33,slic,2007_003848,0.086489,data/processed/images/val/2007_003848.jpg,results/pred_binary/slic/2007_003848.png
2026-06-30 14:57:33,canny,2007_003861,0.004036,data/processed/images/val/2007_003861.jpg,results/pred_binary/canny/2007_003861.png
2026-06-30 14:57:34,meanshift,2007_003861,0.460600,data/processed/images/val/2007_003861.jpg,results/pred_binary/meanshift/2007_003861.png
2026-06-30 14:57:34,slic,2007_003861,0.231862,data/processed/images/val/2007_003861.jpg,results/pred_binary/slic/2007_003861.png
2026-06-30 14:57:34,canny,2007_003872,0.004119,data/processed/images/val/2007_003872.jpg,results/pred_binary/canny/2007_003872.png
2026-06-30 14:57:34,meanshift,2007_003872,0.291772,data/processed/images/val/2007_003872.jpg,results/pred_binary/meanshift/2007_003872.png
2026-06-30 14:57:35,slic,2007_003872,0.257266,data/processed/images/val/2007_003872.jpg,results/pred_binary/slic/2007_003872.png
2026-06-30 14:57:35,canny,2007_003917,0.005653,data/processed/images/val/2007_003917.jpg,results/pred_binary/canny/2007_003917.png
2026-06-30 14:57:35,meanshift,2007_003917,0.710834,data/processed/images/val/2007_003917.jpg,results/pred_binary/meanshift/2007_003917.png
2026-06-30 14:57:36,slic,2007_003917,0.237459,data/processed/images/val/2007_003917.jpg,results/pred_binary/slic/2007_003917.png
2026-06-30 14:57:36,canny,2007_003957,0.004993,data/processed/images/val/2007_003957.jpg,results/pred_binary/canny/2007_003957.png
2026-06-30 14:57:36,meanshift,2007_003957,0.825208,data/processed/images/val/2007_003957.jpg,results/pred_binary/meanshift/2007_003957.png
2026-06-30 14:57:37,slic,2007_003957,0.220550,data/processed/images/val/2007_003957.jpg,results/pred_binary/slic/2007_003957.png
